date,station,time_window,NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,cluster_semantic,supervised_label
2022-01-18 00:00:00,CENTRO,night,53.2,1.71,67.0,25.48,7.0,10.2,42.8,6.2,C1,Tráfico alto,Tráfico alto
2022-01-18 01:00:00,CENTRO,night,38.0,1.64,75.0,27.5,9.0,2.6,35.2,4.8,C1,Tráfico alto,Tráfico alto
2022-01-18 02:00:00,CENTRO,night,29.9,1.62,77.0,30.59,12.0,2.4,27.4,4.5,C1,Tráfico alto,Tráfico alto
2022-01-18 03:00:00,CENTRO,night,30.0,1.65,82.0,27.25,10.0,2.7,27.1,4.2,C1,Tráfico alto,Tráfico alto
2022-01-18 04:00:00,CENTRO,night,44.0,1.77,78.0,27.7,3.0,7.5,36.3,4.3,C1,Tráfico alto,Tráfico alto
2022-01-18 05:00:00,CENTRO,night,55.5,1.79,77.0,32.71,3.0,16.7,38.5,4.6,C1,Tráfico alto,Tráfico alto
2022-01-18 20:00:00,CENTRO,night,102.8,2.56,105.0,36.75,4.0,13.5,89.1,10.4,C1,Tráfico alto,Tráfico alto
2022-01-18 21:00:00,CENTRO,night,86.0,2.44,126.0,34.94,8.0,7.4,78.4,8.6,C1,Tráfico alto,Tráfico alto
2022-01-18 22:00:00,CENTRO,night,100.0,2.56,112.0,45.44,4.0,19.9,79.9,15.6,C1,Tráfico alto,Tráfico alto
2022-01-18 23:00:00,CENTRO,night,99.6,2.54,134.0,49.94,3.0,23.4,76.0,19.3,C1,Tráfico alto,Tráfico alto
2022-01-19 00:00:00,CENTRO,night,90.3,2.36,135.0,50.95,3.0,20.1,70.0,15.2,C1,Tráfico alto,Tráfico alto
2022-01-19 01:00:00,CENTRO,night,100.2,2.29,128.0,53.16,3.0,31.9,68.1,18.4,C1,Tráfico alto,Tráfico alto
2022-01-19 02:00:00,CENTRO,night,64.7,1.92,146.0,41.13,5.0,6.8,57.7,13.8,C1,Tráfico alto,Tráfico alto
2022-01-19 03:00:00,CENTRO,night,63.4,1.89,109.0,40.97,3.0,6.9,56.3,11.3,C1,Tráfico alto,Tráfico alto
2022-01-19 04:00:00,CENTRO,night,49.2,1.78,117.0,39.03,6.0,3.4,45.7,10.4,C1,Tráfico alto,Tráfico alto
2022-01-19 05:00:00,CENTRO,night,52.6,1.7,110.0,35.3,5.0,8.0,44.3,10.9,C1,Tráfico alto,Tráfico alto
2022-01-19 20:00:00,CENTRO,night,20.2,1.59,66.0,14.62,45.0,2.4,17.6,9.5,C0,Mixto,Mixto
2022-01-19 21:00:00,CENTRO,night,26.2,1.68,54.0,16.49,37.0,3.1,23.0,6.0,C1,Tráfico alto,Mixto
2022-01-19 22:00:00,CENTRO,night,22.3,1.59,54.0,15.82,30.0,2.5,19.6,13.4,C0,Mixto,Mixto
2022-01-19 23:00:00,CENTRO,night,30.4,1.72,48.0,17.76,20.0,2.7,27.5,9.9,C1,Tráfico alto,Tráfico alto
2022-01-20 00:00:00,CENTRO,night,33.7,1.67,50.0,16.42,16.0,3.0,30.5,10.8,C1,Tráfico alto,Tráfico alto
2022-01-20 01:00:00,CENTRO,night,19.0,1.46,58.0,9.96,26.0,2.3,16.5,6.7,C0,Mixto,Mixto
2022-01-20 02:00:00,CENTRO,night,31.4,1.59,37.0,11.78,13.0,2.4,28.8,7.9,C1,Tráfico alto,Tráfico alto
2022-01-20 03:00:00,CENTRO,night,28.8,1.64,48.0,11.67,13.0,2.4,26.2,6.6,C1,Tráfico alto,Mixto
2022-01-20 04:00:00,CENTRO,night,18.2,1.5,41.0,8.82,22.0,2.3,15.7,5.5,C0,Mixto,Mixto
2022-01-20 05:00:00,CENTRO,night,14.3,1.42,40.0,14.34,25.0,2.4,11.8,4.9,C0,Mixto,Mixto
2022-01-20 20:00:00,CENTRO,night,27.4,1.44,89.0,14.42,12.0,4.7,22.4,8.0,C1,Tráfico alto,Partículas
2022-01-20 21:00:00,CENTRO,night,25.3,1.4,68.0,15.66,13.0,3.8,21.2,8.6,C1,Tráfico alto,Mixto
2022-01-20 22:00:00,CENTRO,night,25.3,1.46,68.0,14.55,12.0,3.9,21.2,9.0,C1,Tráfico alto,Mixto
2022-01-20 23:00:00,CENTRO,night,25.6,1.39,68.0,13.48,12.0,4.0,21.4,10.4,C1,Tráfico alto,Mixto
2022-01-21 00:00:00,CENTRO,night,26.5,1.38,65.0,13.44,11.0,3.5,22.7,9.5,C1,Tráfico alto,Mixto
2022-01-21 01:00:00,CENTRO,night,19.6,1.47,65.0,11.76,17.0,2.5,16.9,5.7,C0,Mixto,Mixto
2022-01-21 02:00:00,CENTRO,night,16.9,1.45,59.0,10.79,19.0,2.4,14.3,4.7,C0,Mixto,Mixto
2022-01-21 03:00:00,CENTRO,night,24.1,1.62,64.0,12.21,11.0,3.0,20.9,5.1,C1,Tráfico alto,Mixto
2022-01-21 04:00:00,CENTRO,night,28.1,1.47,61.0,15.29,6.0,3.1,24.9,6.3,C1,Tráfico alto,Mixto
2022-01-21 05:00:00,CENTRO,night,22.8,1.72,56.0,17.87,10.0,3.2,19.4,4.6,C1,Tráfico alto,Mixto
2022-01-21 20:00:00,CENTRO,night,58.0,1.94,92.0,45.23,3.0,25.3,32.6,4.8,C1,Tráfico alto,Tráfico alto
2022-01-21 21:00:00,CENTRO,night,46.4,1.79,66.0,46.83,3.0,17.3,28.8,4.8,C1,Tráfico alto,Tráfico alto
2022-01-21 22:00:00,CENTRO,night,39.0,1.74,64.0,56.28,3.250008004235699,14.7,24.2,6.1,C1,Tráfico alto,Tráfico alto
2022-01-21 23:00:00,CENTRO,night,38.5,1.65,70.0,58.4,3.749993589225901,15.8,22.4,7.0,C1,Tráfico alto,Tráfico alto
2022-01-24 00:00:00,CENTRO,night,25.67446928840737,1.81702127056964,38.51063590054964,25.74595709618846,11.74468070907981,3.734042597942203,21.74042669046517,4.225531903272508,C1,Tráfico alto,Tráfico alto
2022-01-24 01:00:00,CENTRO,night,25.94054483983232,1.818918939216844,38.59459398082612,25.81351413955965,11.5945925503042,3.767568033453124,21.9729768063792,4.227027038142564,C1,Tráfico alto,Tráfico alto
2022-01-24 02:00:00,CENTRO,night,26.11495362682265,1.820186911840108,38.65420446787608,25.858878299224,11.49532714408316,3.789719622823937,22.12523400399872,4.228037376889993,C1,Tráfico alto,Tráfico alto
2022-01-24 03:00:00,CENTRO,night,26.23835390353332,1.821095869284828,38.69862847278586,35.84204857018272,11.42465899333266,3.805479130599525,22.23287477293379,4.228767104289521,C1,Tráfico alto,Tráfico alto
2022-01-24 04:00:00,CENTRO,night,42.91363917089267,1.719545448327226,56.45454740629903,38.17652165552236,10.22727211987267,21.29545659907222,21.38636438646173,4.804545521815693,C1,Tráfico alto,Tráfico alto
2022-01-24 05:00:00,CENTRO,night,69.57273602342259,1.73863633215605,84.09091728629497,70.30999801173726,6.818180208009774,45.51364386231297,23.79091032950969,5.400000258039817,C1,Tráfico alto,Tráfico alto
2022-01-24 20:00:00,CENTRO,night,167.9,2.95,164.0,108.14,3.0,126.6,41.0,6.3,C1,Tráfico alto,Tráfico alto
2022-01-24 21:00:00,CENTRO,night,140.7,2.64,174.0,86.44,3.0,108.3,32.1,6.0,C1,Tráfico alto,Tráfico alto
2022-01-24 22:00:00,CENTRO,night,148.3,2.56,141.0,98.33,3.0,113.9,34.1,6.2,C1,Tráfico alto,Tráfico alto
2022-01-24 23:00:00,CENTRO,night,132.0,2.33,172.0,88.92,2.0,101.5,30.2,6.1,C1,Tráfico alto,Tráfico alto
2022-01-25 00:00:00,CENTRO,night,98.3,1.83,158.0,67.33,2.0,71.5,26.5,5.7,C1,Tráfico alto,Tráfico alto
2022-01-25 01:00:00,CENTRO,night,88.0,1.58,114.0,50.72,2.0,63.4,24.3,5.5,C1,Tráfico alto,Tráfico alto
2022-01-25 02:00:00,CENTRO,night,60.7,1.26,83.0,38.9,2.0,38.1,22.3,5.2,C1,Tráfico alto,Tráfico alto
2022-01-25 03:00:00,CENTRO,night,65.9,1.32,69.0,37.95,2.0,45.6,19.9,4.9,C1,Tráfico alto,Tráfico alto
2022-01-25 04:00:00,CENTRO,night,93.9,1.56,68.0,48.98,2.300007824322495,72.8,20.7,5.0,C1,Tráfico alto,Tráfico alto
2022-01-25 05:00:00,CENTRO,night,81.1,1.57,82.0,51.74,2.699988858987047,61.7,18.9,4.9,C1,Tráfico alto,Tráfico alto
2022-01-25 20:00:00,CENTRO,night,24.6,0.9,52.0,11.75,34.0,2.7,21.7,5.6,C0,Mixto,Mixto
2022-01-25 21:00:00,CENTRO,night,18.7,0.78,40.0,9.68,32.0,2.8,15.7,4.9,C0,Mixto,Mixto
2022-01-25 22:00:00,CENTRO,night,17.0,0.78,38.0,11.32,32.0,2.9,13.9,4.8,C0,Mixto,Mixto
2022-01-25 23:00:00,CENTRO,night,15.1,0.76,46.0,10.91,31.0,2.7,12.3,4.6,C0,Mixto,Mixto
2022-01-26 00:00:00,CENTRO,night,11.3,0.72,37.0,10.1,34.0,2.6,8.5,4.4,C0,Mixto,Mixto
2022-01-26 01:00:00,CENTRO,night,11.8,0.75,42.0,15.21,33.0,2.5,9.1,4.3,C0,Mixto,Mixto
2022-01-26 02:00:00,CENTRO,night,9.4,0.74,34.0,18.35,30.0,2.5,6.6,4.3,C0,Mixto,Ozono fotoquímico
2022-01-26 03:00:00,CENTRO,night,8.4,0.73,39.0,18.04,27.0,2.518181766943961,5.7,4.2,C0,Mixto,Ozono fotoquímico
2022-01-26 04:00:00,CENTRO,night,10.0,0.74,35.0,21.23,22.0,2.614285820895171,7.3,4.4,C0,Mixto,Mixto
2022-01-26 05:00:00,CENTRO,night,9.3,0.74,39.0,18.66,24.0,3.414284990595394,6.6,4.4,C0,Mixto,Mixto
2022-01-26 20:00:00,CENTRO,night,45.2,1.22,41.0,16.23,4.0,12.8,32.2,5.0,C1,Tráfico alto,Tráfico alto
2022-01-26 21:00:00,CENTRO,night,52.1,1.21,46.0,21.67,4.0,17.7,34.2,4.9,C1,Tráfico alto,Tráfico alto
2022-01-26 22:00:00,CENTRO,night,52.3,1.24,56.0,23.01,2.0,14.2,37.9,4.7,C1,Tráfico alto,Tráfico alto
2022-01-26 23:00:00,CENTRO,night,45.1,1.14,59.0,24.14,6.0,11.3,33.6,4.6,C1,Tráfico alto,Tráfico alto
2022-01-27 00:00:00,CENTRO,night,33.0,0.98,58.0,24.01,9.0,3.9,28.9,4.4,C1,Tráfico alto,Tráfico alto
2022-01-27 01:00:00,CENTRO,night,36.6,0.94,47.0,32.58,5.0,5.2,31.2,4.7,C1,Tráfico alto,Tráfico alto
2022-01-27 02:00:00,CENTRO,night,14.8,0.86,50.0,13.91,22.0,2.5,12.1,4.5,C0,Mixto,Mixto
2022-01-27 03:00:00,CENTRO,night,11.0,0.83,28.0,8.5,26.0,2.4,8.4,4.3,C0,Mixto,Mixto
2022-01-27 04:00:00,CENTRO,night,10.2,0.81,25.0,7.94,27.0,2.4,7.6,4.2,C0,Mixto,Mixto
2022-01-27 05:00:00,CENTRO,night,24.0,0.89,26.0,15.27210969992386,7.0,3.0,20.9,4.6,C1,Tráfico alto,Mixto
2022-01-27 20:00:00,CENTRO,night,34.9,1.22,60.0,21.64,4.0,9.4,25.4,5.2,C1,Tráfico alto,Tráfico alto
2022-01-27 21:00:00,CENTRO,night,35.5,1.19,50.0,25.65,3.0,12.0,23.3,5.1,C1,Tráfico alto,Tráfico alto
2022-01-27 22:00:00,CENTRO,night,28.5,1.08,58.0,26.27,4.0,8.1,20.1,4.8,C1,Tráfico alto,Partículas
2022-01-27 23:00:00,CENTRO,night,39.6,1.09,52.0,37.54,2.0,17.4,21.9,4.9,C1,Tráfico alto,Tráfico alto
2022-01-28 00:00:00,CENTRO,night,31.2,1.11,77.0,34.48,2.0,10.2,20.7,4.7,C1,Tráfico alto,Tráfico alto
2022-01-28 01:00:00,CENTRO,night,19.8,0.99,70.0,21.77,5.0,3.3,16.3,4.4,C1,Tráfico alto,Partículas
2022-01-28 02:00:00,CENTRO,night,23.4,1.0,45.0,25.56,3.0,5.5,17.7,4.4,C1,Tráfico alto,Partículas
2022-01-28 03:00:00,CENTRO,night,27.3,1.06,55.0,26.56,3.0,6.1,20.9,4.6,C1,Tráfico alto,Partículas
2022-01-28 04:00:00,CENTRO,night,21.5,1.2,50.0,12.9,7.0,3.4,17.9,4.5,C1,Tráfico alto,Mixto
2022-01-28 05:00:00,CENTRO,night,17.0,1.06,29.0,9.44,8.0,2.5,14.3,4.3,C0,Mixto,Mixto
2022-01-28 20:00:00,CENTRO,night,44.2,1.28,60.0,27.29,3.0,16.5,27.5,4.424312327203321,C1,Tráfico alto,Tráfico alto
2022-01-28 21:00:00,CENTRO,night,50.7,1.45,55.0,34.59,3.0,24.2,26.4,4.563635700385609,C1,Tráfico alto,Tráfico alto
2022-01-28 22:00:00,CENTRO,night,64.0,1.51,62.0,37.34,2.812994399976952,38.0,25.9,4.6,C1,Tráfico alto,Tráfico alto
2022-01-28 23:00:00,CENTRO,night,62.6,1.44,72.0,39.26,3.379855914687489,34.7,27.7,4.6,C1,Tráfico alto,Tráfico alto
2022-01-31 00:00:00,CENTRO,night,30.5,1.15,72.0,21.77,9.0,2.9,27.5,5.4,C1,Tráfico alto,Tráfico alto
2022-01-31 01:00:00,CENTRO,night,29.3,1.11,53.0,19.54,10.0,2.7,26.4,4.8,C1,Tráfico alto,Tráfico alto
2022-01-31 02:00:00,CENTRO,night,18.3,1.06,48.0,16.37,13.0,2.4,15.8,4.5,C0,Mixto,Mixto
2022-01-31 03:00:00,CENTRO,night,21.3,1.28,39.0,20.01,9.0,2.5,18.7,4.3,C1,Tráfico alto,Mixto
2022-01-31 04:00:00,CENTRO,night,25.5,1.24,45.0,27.18,4.0,3.1,22.1,4.3,C1,Tráfico alto,Partículas
2022-01-31 05:00:00,CENTRO,night,18.1,1.11,54.0,39.19,8.0,2.6,15.4,4.339999610037061,C1,Tráfico alto,Partículas
2022-01-31 20:00:00,CENTRO,night,60.7,1.75,84.0,23.47,13.0,12.0,48.5,5.0,C1,Tráfico alto,Tráfico alto
2022-01-31 21:00:00,CENTRO,night,63.7,1.76,68.0,24.25,5.0,15.3,48.3,4.7,C1,Tráfico alto,Tráfico alto
2022-01-31 22:00:00,CENTRO,night,48.3,1.6,67.0,25.97,10.0,6.9,41.2,4.6,C1,Tráfico alto,Tráfico alto
2022-01-31 23:00:00,CENTRO,night,30.6,1.3,68.0,20.82,16.0,3.5,26.9,4.3,C1,Tráfico alto,Tráfico alto
2022-02-01 00:00:00,CENTRO,night,46.3799158344311,1.449999192675317,69.39999179612785,25.45197528802341,8.80003845896652,10.49996282647944,35.71995278848481,4.499998986271006,C1,Tráfico alto,Tráfico alto
2022-02-01 01:00:00,CENTRO,night,58.5,1.6,74.0,29.04,3.0,15.1,43.3,4.4,C1,Tráfico alto,Tráfico alto
2022-02-01 02:00:00,CENTRO,night,53.7,1.45,63.0,27.54,6.0,15.3,38.2,5.1,C1,Tráfico alto,Tráfico alto
2022-02-01 03:00:00,CENTRO,night,72.6,1.52,78.0,32.05,3.0,30.5,41.9,8.2,C1,Tráfico alto,Tráfico alto
2022-02-01 04:00:00,CENTRO,night,52.8,1.39,128.0,52.17,3.0,16.4,36.3,6.6,C1,Tráfico alto,Tráfico alto
2022-02-01 05:00:00,CENTRO,night,34.9,1.22,88.0,39.73,6.0,3.1,31.6,6.4,C1,Tráfico alto,Tráfico alto
2022-02-01 20:00:00,CENTRO,night,32.3,1.3,46.0,15.32,24.0,3.6,28.5,4.5,C1,Tráfico alto,Tráfico alto
2022-02-01 21:00:00,CENTRO,night,31.5,1.29,47.0,15.17,21.0,3.1,28.3,4.3,C1,Tráfico alto,Tráfico alto
2022-02-01 22:00:00,CENTRO,night,23.3,1.17,42.0,15.85,25.0,2.4,20.7,4.3,C0,Mixto,Mixto
2022-02-01 23:00:00,CENTRO,night,12.2,1.03,46.0,15.73,36.0,2.5,9.5,4.336364847356532,C0,Mixto,Mixto
2022-02-02 00:00:00,CENTRO,night,9.5,1.02,41.0,14.67,36.0,2.3,7.0,4.487498299440844,C0,Mixto,Ozono fotoquímico
2022-02-02 01:00:00,CENTRO,night,31.3,1.25,43.0,23.33,11.0,2.9,28.3,4.863735792574188,C1,Tráfico alto,Tráfico alto
2022-02-02 02:00:00,CENTRO,night,25.9,1.19,58.0,27.66,13.0,3.0,22.7,4.8,C1,Tráfico alto,Partículas
2022-02-02 03:00:00,CENTRO,night,23.3,1.14,62.0,35.71,13.0,3.2,19.9,4.9,C1,Tráfico alto,Partículas
2022-02-02 04:00:00,CENTRO,night,25.7,1.25,62.0,51.51,8.0,2.5,23.0,5.0,C1,Tráfico alto,Partículas
2022-02-02 05:00:00,CENTRO,night,23.9,1.25,79.0,45.81,7.0,2.6,21.1,4.9,C1,Tráfico alto,Partículas
2022-02-02 20:00:00,CENTRO,night,48.7,1.51,100.0,39.23,18.0,5.4,43.1,15.6,C1,Tráfico alto,Tráfico alto
2022-02-02 21:00:00,CENTRO,night,51.1,1.63,89.0,47.02,15.0,3.1,47.8,9.7,C1,Tráfico alto,Tráfico alto
2022-02-02 22:00:00,CENTRO,night,65.0,1.82,105.0,52.55,5.0,15.1,49.8,7.8,C1,Tráfico alto,Tráfico alto
2022-02-02 23:00:00,CENTRO,night,46.0,1.61,112.0,42.91,9.0,9.3,36.5,6.2,C1,Tráfico alto,Tráfico alto
2022-02-03 00:00:00,CENTRO,night,33.9,1.43,92.0,34.41,11.0,5.0,28.6,5.7,C1,Tráfico alto,Tráfico alto
2022-02-03 01:00:00,CENTRO,night,18.5,1.29,77.0,27.17,17.0,2.5,15.8,5.4,C1,Tráfico alto,Partículas
2022-02-03 02:00:00,CENTRO,night,20.0,1.25,67.0,26.92,13.0,3.1,16.7,5.4,C1,Tráfico alto,Partículas
2022-02-03 03:00:00,CENTRO,night,21.0,1.21,64.0,23.76,12.0,3.4,17.4,5.9,C1,Tráfico alto,Partículas
2022-02-03 04:00:00,CENTRO,night,18.8,1.05,68.0,19.2,11.0,3.8,14.7,5.6,C1,Tráfico alto,Mixto
2022-02-03 05:00:00,CENTRO,night,18.4,1.11,65.0,18.5,10.0,3.3,14.9,5.7,C1,Tráfico alto,Mixto
2022-02-03 20:00:00,CENTRO,night,24.6,1.04,69.0,11.28,12.0,4.7,19.7,4.1,C1,Tráfico alto,Mixto
2022-02-03 21:00:00,CENTRO,night,21.5,1.06,39.0,11.58,15.0,3.4,17.9,4.1,C0,Mixto,Mixto
2022-02-03 22:00:00,CENTRO,night,25.0,1.0,38.0,12.31,11.0,4.1,20.7,4.6,C1,Tráfico alto,Mixto
2022-02-03 23:00:00,CENTRO,night,21.7,0.93,41.0,11.76,14.0,3.1,18.4,4.7,C0,Mixto,Mixto
2022-02-04 00:00:00,CENTRO,night,13.7,0.91,39.0,9.84,21.0,2.4,11.2,4.0,C0,Mixto,Mixto
2022-02-04 01:00:00,CENTRO,night,15.2,1.07,29.0,13.57,19.0,2.3,12.6,4.2,C0,Mixto,Mixto
2022-02-04 02:00:00,CENTRO,night,17.2,0.94,42.0,13.97,16.0,2.7,14.3,4.3,C0,Mixto,Mixto
2022-02-04 03:00:00,CENTRO,night,13.3,0.9,42.0,11.98,21.0,2.3,10.8,3.9,C0,Mixto,Mixto
2022-02-04 04:00:00,CENTRO,night,11.5,0.96,37.0,12.09,23.0,2.3,9.1,3.9,C0,Mixto,Mixto
2022-02-04 05:00:00,CENTRO,night,12.1,1.11,30.0,14.04,21.0,2.2,9.7,3.860000589760251,C0,Mixto,Mixto
2022-02-04 20:00:00,CENTRO,night,26.4,1.12,44.0,11.47,21.0,4.5,21.7,4.5,C1,Tráfico alto,Mixto
2022-02-04 21:00:00,CENTRO,night,26.4,1.04,58.0,10.44,19.0,2.7,23.5,5.0,C1,Tráfico alto,Mixto
2022-02-04 22:00:00,CENTRO,night,25.0,0.95,50.0,10.33,21.0,2.6,22.3,5.2,C0,Mixto,Mixto
2022-02-04 23:00:00,CENTRO,night,29.5,0.97,46.0,11.04,17.0,2.8,26.6,6.4,C1,Tráfico alto,Tráfico alto
2022-02-07 00:00:00,CENTRO,night,29.0,1.46,54.0,37.78,11.0,2.4,26.4,4.2,C1,Tráfico alto,Partículas
2022-02-07 01:00:00,CENTRO,night,26.6,1.41,51.0,42.55,13.0,2.3,24.0,4.5,C1,Tráfico alto,Partículas
2022-02-07 02:00:00,CENTRO,night,28.1,1.46,52.0,45.64,10.0,2.4,25.5,4.7,C1,Tráfico alto,Partículas
2022-02-07 03:00:00,CENTRO,night,28.2,1.49,55.0,45.64,7.0,2.5,25.5,4.7,C1,Tráfico alto,Partículas
2022-02-07 04:00:00,CENTRO,night,42.2,1.7,55.0,47.23,2.0,12.2,29.8,4.620008441155869,C1,Tráfico alto,Tráfico alto
2022-02-07 05:00:00,CENTRO,night,36.1,1.67,64.0,53.43,3.0,9.4,26.6,4.5,C1,Tráfico alto,Tráfico alto
2022-02-07 20:00:00,CENTRO,night,35.0,1.35,47.0,16.81,11.0,2.8,32.0,5.5,C1,Tráfico alto,Tráfico alto
2022-02-07 21:00:00,CENTRO,night,36.1,1.33,49.0,18.48,13.0,3.0,32.9,5.3,C1,Tráfico alto,Tráfico alto
2022-02-07 22:00:00,CENTRO,night,43.3,1.58,55.0,19.41,6.0,5.5,37.6,5.4,C1,Tráfico alto,Tráfico alto
2022-02-07 23:00:00,CENTRO,night,44.2,1.44,57.0,20.8,4.0,5.7,38.2,6.1,C1,Tráfico alto,Tráfico alto
2022-02-08 00:00:00,CENTRO,night,42.3,1.35,59.0,17.8,4.0,5.9,36.3,6.6,C1,Tráfico alto,Tráfico alto
2022-02-08 01:00:00,CENTRO,night,42.5,1.38,50.0,20.06,4.0,7.0,35.2,6.1,C1,Tráfico alto,Tráfico alto
2022-02-08 02:00:00,CENTRO,night,35.5,1.39,46.0,22.15,6.0,5.0,30.4,5.2,C1,Tráfico alto,Tráfico alto
2022-02-08 03:00:00,CENTRO,night,28.1,1.26,51.0,26.16,11.0,3.4,24.6,6.4,C1,Tráfico alto,Partículas
2022-02-08 04:00:00,CENTRO,night,33.0,1.25,64.0,33.26,6.0,3.4,29.5,7.6,C1,Tráfico alto,Tráfico alto
2022-02-08 05:00:00,CENTRO,night,30.2,1.21,81.0,31.61,8.0,2.7,27.3,8.5,C1,Tráfico alto,Tráfico alto
2022-02-08 20:00:00,CENTRO,night,25.3,1.22,43.0,10.59,40.0,2.7,22.5,5.2,C0,Mixto,Mixto
2022-02-08 21:00:00,CENTRO,night,16.0,1.09,37.0,8.63,45.0,2.3,13.6,4.8,C0,Mixto,Mixto
2022-02-08 22:00:00,CENTRO,night,13.9,1.07,30.0,7.79,45.0,2.3,11.5,4.7,C0,Mixto,Mixto
2022-02-08 23:00:00,CENTRO,night,16.0,1.1,29.0,7.66,36.0,2.2,13.6,4.5,C0,Mixto,Mixto
2022-02-09 00:00:00,CENTRO,night,48.7,1.43,35.0,15.84,9.0,9.1,39.4,4.7,C1,Tráfico alto,Tráfico alto
2022-02-09 01:00:00,CENTRO,night,50.8,1.48,51.0,22.24,4.0,7.0,43.6,5.0,C1,Tráfico alto,Tráfico alto
2022-02-09 02:00:00,CENTRO,night,35.1,1.29,60.0,26.52,11.0,2.4,32.5,4.5,C1,Tráfico alto,Tráfico alto
2022-02-09 03:00:00,CENTRO,night,34.4,1.4,60.0,26.34,9.0,2.5,31.7,4.5,C1,Tráfico alto,Tráfico alto
2022-02-09 04:00:00,CENTRO,night,43.9,1.47,60.0,25.31,3.0,6.9,36.8,5.020011210393834,C1,Tráfico alto,Tráfico alto
2022-02-09 05:00:00,CENTRO,night,47.0,1.4,64.0,33.3,3.0,9.2,37.6,5.3,C1,Tráfico alto,Tráfico alto
2022-02-09 20:00:00,CENTRO,night,39.3,1.43,55.0,19.48,43.0,2.7,36.4,7.1,C1,Tráfico alto,Tráfico alto
2022-02-09 21:00:00,CENTRO,night,25.1,1.29,56.0,13.58,35.0,2.6,22.3,6.1,C0,Mixto,Mixto
2022-02-09 22:00:00,CENTRO,night,20.4,1.24,45.0,11.43,35.0,2.3,18.0,5.6,C0,Mixto,Mixto
2022-02-09 23:00:00,CENTRO,night,19.7,1.22,40.0,13.42,29.0,2.6,16.9,5.2,C0,Mixto,Mixto
2022-02-10 00:00:00,CENTRO,night,15.3,1.17,53.0,10.11,32.0,2.3,12.8,4.8,C0,Mixto,Mixto
2022-02-10 01:00:00,CENTRO,night,18.4,1.19,31.0,15.18,27.0,2.3,15.9,4.7,C0,Mixto,Mixto
2022-02-10 02:00:00,CENTRO,night,25.7,1.24,38.0,21.73,19.0,2.4,23.1,6.3,C1,Tráfico alto,Mixto
2022-02-10 03:00:00,CENTRO,night,22.2,1.2,56.0,18.55,18.0,2.3,19.7,6.0,C1,Tráfico alto,Mixto
2022-02-10 04:00:00,CENTRO,night,19.8,1.16,43.0,19.51,17.0,2.3,17.4,5.0,C0,Mixto,Mixto
2022-02-10 05:00:00,CENTRO,night,25.8,1.25,43.0,20.41,13.0,2.4,23.2,4.7,C1,Tráfico alto,Mixto
2022-02-10 20:00:00,CENTRO,night,26.8,1.44,56.0,26.44,32.0,3.0,23.6,5.9,C1,Tráfico alto,Partículas
2022-02-10 21:00:00,CENTRO,night,25.9,1.4,55.0,20.5,25.0,2.9,22.8,5.2,C1,Tráfico alto,Mixto
2022-02-10 22:00:00,CENTRO,night,19.4,1.33,49.0,15.09,28.0,2.6,16.7,4.8,C0,Mixto,Mixto
2022-02-10 23:00:00,CENTRO,night,15.4,1.29,43.0,15.43,29.0,2.4,12.8,4.6,C0,Mixto,Mixto
2022-02-11 00:00:00,CENTRO,night,9.7,1.21,40.0,15.33,34.0,2.4,7.1,4.4,C0,Mixto,Ozono fotoquímico
2022-02-11 01:00:00,CENTRO,night,10.7,1.24,36.0,15.26,32.0,2.339998381957896,8.1,4.2,C0,Mixto,Mixto
2022-02-11 02:00:00,CENTRO,night,9.8,1.23,31.0,14.88,31.0,2.3,7.3,4.3,C0,Mixto,Mixto
2022-02-11 03:00:00,CENTRO,night,9.0,1.22,36.0,15.81,31.0,2.3,6.5,4.2,C0,Mixto,Ozono fotoquímico
2022-02-11 04:00:00,CENTRO,night,7.7,1.19,33.0,18.08,32.0,2.400005672029177,5.3,4.2,C0,Mixto,Ozono fotoquímico
2022-02-11 05:00:00,CENTRO,night,9.2,1.21,34.0,19.07,30.0,2.974985090465902,6.8,4.160002202399786,C0,Mixto,Ozono fotoquímico
2022-02-11 20:00:00,CENTRO,night,32.7,1.64,46.0,14.17,17.0,4.0,28.5,4.3,C1,Tráfico alto,Tráfico alto
2022-02-11 21:00:00,CENTRO,night,28.0,1.58,46.0,15.24,18.0,3.5,24.2,4.2,C1,Tráfico alto,Mixto
2022-02-11 22:00:00,CENTRO,night,21.1,1.5,50.0,17.21,20.0,2.7,18.2,4.2,C0,Mixto,Mixto
2022-02-11 23:00:00,CENTRO,night,29.1,1.58,40.0,19.94,11.0,3.2,25.8,4.0,C1,Tráfico alto,Tráfico alto
2022-02-14 00:00:00,CENTRO,night,11.9,1.08,26.0,5.11,35.0,2.1,9.5,3.9,C0,Mixto,Mixto
2022-02-14 01:00:00,CENTRO,night,16.8,1.18,32.0,7.01,24.0,2.2,14.5,4.200016169761551,C0,Mixto,Mixto
2022-02-14 02:00:00,CENTRO,night,27.2,1.3,34.0,11.46,13.0,2.3,24.8,4.3,C0,Mixto,Mixto
2022-02-14 03:00:00,CENTRO,night,32.1,1.36,43.0,22.54,8.0,2.4,29.5,4.6,C1,Tráfico alto,Tráfico alto
2022-02-14 04:00:00,CENTRO,night,36.9,1.34,53.0,22.91,5.0,3.4,33.3,5.0,C1,Tráfico alto,Tráfico alto
